text,label
[2026-10-27 08:13:32] INFO vpn-gw01 port scan pattern src_ip=128.202.234.37 ports_probed=6,1
[2026-06-23 01:41:24] NOTICE api-gateway vpn session started user=root src_ip=10.0.17.77 duration=47m,0
[2026-05-08 19:51:10] ALERT auth-svc port scan pattern src_ip=175.127.52.91 ports_probed=8,1
[2026-08-20 00:57:05] INFO vpn-gw01 connection established src=10.0.17.109 dst_port=443 protocol=TCP,0
[2026-07-05 22:54:27] ALERT app-node-07 package update applied version=6.0.4 status=success,0
[2026-08-13 00:10:23] INFO dns-primary user=svc_backup action=sudo command=view_passwd_file status=denied,1
[2026-08-15 00:28:00] NOTICE web-prod-01 user=dbadmin action=sudo command=view_passwd_file status=denied,1
[2026-09-21 19:38:18] ALERT db-prod-02 package update applied version=8.2.5 status=success,0
[2026-03-12 18:59:00] NOTICE auth-svc data exfiltration confirmed size=1451MB dst_ip=193.120.158.58 action=connection_terminated,1
[2026-02-20 07:40:57] NOTICE auth-svc privilege escalation succeeded user=dbadmin from=user to=root method=exploit action=session_terminated,2
[2026-03-16 09:38:21] ALERT file-server-03 user=admin action=file_read path=/reports/q2.pdf status=success,0
[2026-10-28 01:18:10] WARN mail-relay connection established src=10.0.17.24 dst_port=80 protocol=TCP,0
[2026-07-10 02:16:31] ALERT app-node-07 ransomware signature matched files_changed=4732 host_isolated=true,2
[2026-09-15 21:06:42] ALERT dns-primary larger than usual outbound transfer user=guest size=464MB dst_ip=108.194.89.158,1
[2026-09-04 04:48:50] ALERT auth-svc user=jsmith action=file_access path=/etc/shadow status=denied src_ip=10.0.17.24,1
[2026-06-26 03:06:24] ALERT api-gateway repeated password reset requests user=webapp count=3 window=10m,1
[2026-05-05 18:00:16] ALERT dns-primary connection src=207.100.186.111 dst_port=8888 flagged=uncommon_port status=allowed,1
[2026-04-23 22:29:11] INFO backup-host port scan pattern src_ip=104.173.55.64 ports_probed=7,1
[2026-10-09 06:32:52] DEBUG mail-relay user=webapp action=file_upload path=/shared/docs status=success size=424KB src_ip=90.35.125.95,1
[2026-09-12 18:14:10] INFO api-gateway connection established src=10.0.11.43 dst_port=3389 protocol=TCP,0
[2026-04-19 01:37:07] WARN web-prod-01 brute force detected user=analyst01 attempts=80 src_ip=41.55.195.224 action=blocked,1
[2026-06-22 00:02:18] DEBUG api-gateway brute force detected user=root attempts=67 src_ip=21.214.161.240 action=blocked,2
[2026-01-28 10:51:02] DEBUG api-gateway user=deploy_bot action=sudo command=view_passwd_file status=denied,1
[2026-12-01 01:15:59] DEBUG vpn-gw01 user=dbadmin action=sudo command=systemctl_restart status=success,0
[2026-03-08 13:02:24] NOTICE mail-relay privilege escalation succeeded user=operator from=user to=root method=exploit action=session_terminated,2
[2026-07-14 16:19:44] WARN api-gateway user=dbadmin action=login status=success src_ip=10.0.14.139 attempt=1,0
[2026-07-16 10:29:32] DEBUG app-node-07 brute force detected user=svc_monitor attempts=77 src_ip=58.32.173.6 action=blocked,2
[2026-01-13 08:12:07] NOTICE db-prod-02 package update applied version=4.20.9 status=success,0
[2026-12-24 10:54:23] NOTICE api-gateway user=svc_backup action=file_upload path=/shared/docs status=success size=564KB src_ip=90.35.125.95,1
[2026-04-06 17:56:13] DEBUG backup-host port scan pattern src_ip=109.112.90.206 ports_probed=9,1
[2026-03-28 04:32:20] ALERT app-node-07 port scan pattern src_ip=18.169.160.170 ports_probed=9,2
[2026-09-15 20:33:22] DEBUG backup-host login from new geolocation user=analyst01 src_ip=193.120.158.58 status=success,1
[2026-02-04 11:55:50] WARN auth-svc user=root action=sudo command=disable_firewall status=success src_ip=125.35.64.33,2
[2026-04-05 19:35:13] DEBUG file-server-03 user=guest action=logout session_duration=1112s,0
[2026-09-09 05:07:42] INFO auth-svc user=admin action=file_read path=/reports/q3.pdf status=success,0
[2026-02-21 17:24:11] ALERT app-node-07 user=dbadmin action=logout session_duration=1588s,0
[2026-10-24 19:03:16] NOTICE web-prod-01 privilege escalation succeeded user=admin from=user to=root method=exploit action=session_terminated,2
[2026-04-09 02:02:58] ALERT web-prod-01 credential dump detected file=/tmp/hashes.txt user=webapp action=incident_created,2
[2026-01-25 02:25:48] WARN backup-host ransomware signature matched files_changed=171 host_isolated=true,2
[2026-09-16 19:24:19] NOTICE vpn-gw01 repeated password reset requests user=deploy_bot count=3 window=10m,1
[2026-07-01 11:23:35] INFO mail-relay brute force detected user=root attempts=101 src_ip=90.35.125.95 action=blocked,2
[2026-03-27 20:22:13] NOTICE app-node-07 login from new geolocation user=webapp src_ip=55.135.67.239 status=success,1
[2026-09-12 14:59:18] INFO mail-relay user=svc_backup action=file_access path=/etc/shadow status=denied src_ip=10.0.1.208,1
[2026-01-27 08:06:14] INFO backup-host DDoS traffic pattern requests_per_sec=5816 src_ips=1023 action=mitigated,2
[2026-03-13 18:14:55] WARN file-server-03 connection src=217.26.47.163 dst_port=2222 flagged=uncommon_port status=allowed,1
[2026-05-14 00:46:29] ALERT file-server-03 unusual login time user=deploy_bot hour=3 src_ip=10.0.2.99,1
[2026-12-02 07:39:24] NOTICE web-prod-01 data exfiltration confirmed size=5320MB dst_ip=206.237.162.244 action=connection_terminated,2
[2026-07-09 10:03:39] DEBUG backup-host user=operator action=login status=success src_ip=146.154.207.141 attempt=3 note=eventually_succeeded,0
[2026-07-04 22:50:33] ALERT api-gateway user=svc_monitor action=login status=failed attempt=4 src_ip=193.120.158.58,1
[2026-11-18 03:01:52] INFO db-prod-02 user=svc_monitor action=logout session_duration=2490s,0
[2026-04-23 04:18:27] INFO backup-host user=dbadmin logged in from usual location src_ip=10.0.18.73 hour=17,0
[2026-11-28 10:50:42] INFO backup-host larger than usual outbound transfer user=jsmith size=457MB dst_ip=153.222.176.187,1
[2026-05-25 10:29:26] WARN mail-relay user=guest action=sudo command=disable_firewall status=success src_ip=125.246.109.222,2
[2026-07-10 02:20:18] NOTICE db-prod-02 port scan pattern src_ip=125.246.109.222 ports_probed=8,1
[2026-03-05 16:53:10] INFO web-prod-01 user=deploy_bot action=file_upload path=/shared/docs status=success size=192KB,0
[2026-10-19 15:40:39] DEBUG web-prod-01 login from new geolocation user=deploy_bot src_ip=210.153.53.241 status=success,1
[2026-01-14 00:29:58] INFO file-server-03 vpn session started user=operator src_ip=10.0.14.139 duration=323m,0
[2026-06-23 11:33:44] NOTICE mail-relay user=mchen action=file_read path=/reports/q3.pdf status=success,0
[2026-08-24 07:23:50] DEBUG app-node-07 privilege escalation succeeded user=webapp from=user to=root method=exploit action=session_terminated,2
[2026-02-20 09:44:34] ALERT auth-svc unauthorized admin account created user=backdoor_231 src_ip=68.202.67.172 action=account_disabled,2
[2026-10-04 13:09:40] INFO auth-svc user=svc_backup action=login status=success src_ip=114.226.109.131 attempt=3 note=eventually_succeeded,1
[2026-04-27 15:12:50] NOTICE web-prod-01 user=dbadmin action=sudo command=view_passwd_file status=denied,1
[2026-02-25 03:25:52] WARN db-prod-02 user=svc_monitor action=file_access path=/etc/shadow status=denied src_ip=10.0.10.217,1
[2026-06-15 00:00:18] INFO auth-svc privilege escalation succeeded user=operator from=user to=root method=exploit action=session_terminated,2
[2026-05-12 08:24:46] INFO file-server-03 SQL injection payload in request param='id' src_ip=165.204.169.241 action=blocked,2
[2026-12-05 04:10:58] DEBUG web-prod-01 port scan pattern src_ip=41.55.195.224 ports_probed=4,1
[2026-03-04 09:22:11] NOTICE vpn-gw01 repeated password reset requests user=mchen count=3 window=10m,1
[2026-08-25 14:18:52] NOTICE auth-svc login from new geolocation user=svc_backup src_ip=31.126.20.159 status=success,1
[2026-07-24 03:06:54] INFO web-prod-01 package update applied version=3.20.2 status=success,0
[2026-06-11 00:13:10] ALERT web-prod-01 user=jsmith action=sudo command=view_passwd_file status=denied,1
[2026-05-10 13:15:14] WARN backup-host user=operator action=file_upload path=/shared/docs status=success size=692KB src_ip=18.169.160.170,1
[2026-07-17 09:49:06] DEBUG vpn-gw01 user=mchen action=sudo command=disable_firewall status=success src_ip=138.136.174.29,2
[2026-01-16 01:47:55] WARN app-node-07 repeated password reset requests user=admin count=6 window=10m,1
[2026-12-05 06:19:53] INFO file-server-03 port scan pattern src_ip=106.12.91.189 ports_probed=8,1
[2026-01-07 18:09:48] NOTICE db-prod-02 package update applied version=5.5.9 status=success,0
[2026-04-08 21:18:41] WARN mail-relay login from new geolocation user=svc_backup src_ip=144.134.219.230 status=success,1
[2026-01-05 20:24:47] DEBUG api-gateway ransomware signature matched files_changed=4641 host_isolated=true,2
[2026-04-12 11:21:32] INFO backup-host user=operator action=sudo command=view_passwd_file status=denied,1
[2026-09-18 10:13:51] NOTICE backup-host user=svc_monitor action=file_upload path=/shared/docs status=success size=488KB src_ip=83.250.9.29,1
[2026-05-13 18:09:46] INFO dns-primary user=deploy_bot action=login status=success src_ip=80.209.167.104 attempt=3 note=eventually_succeeded,1
[2026-03-08 04:20:06] INFO mail-relay brute force detected user=analyst01 attempts=42 src_ip=76.111.29.149 action=blocked,2
[2026-04-23 16:17:26] DEBUG backup-host vpn session started user=dbadmin src_ip=10.0.8.64 duration=49m,0
[2026-12-26 16:04:05] ALERT file-server-03 user=webapp action=login status=success src_ip=10.0.7.43 attempt=1,0
[2026-04-02 10:59:19] DEBUG app-node-07 user=svc_monitor action=login status=success src_ip=10.0.17.77 attempt=1,0
[2026-06-18 00:53:49] DEBUG file-server-03 malware signature detected file=/tmp/tmp864.exe action=quarantined,2
[2026-02-04 04:25:25] DEBUG db-prod-02 user=analyst01 action=file_upload path=/shared/docs status=success size=96KB,0
[2026-12-22 08:33:20] DEBUG file-server-03 user=operator action=file_access path=/etc/shadow status=denied src_ip=10.0.20.215,1
[2026-11-01 02:28:14] INFO app-node-07 privilege escalation succeeded user=mchen from=user to=root method=exploit action=session_terminated,2
[2026-12-22 13:13:02] DEBUG web-prod-01 unusual login time user=admin hour=1 src_ip=10.0.10.28,1
[2026-08-15 14:22:49] ALERT mail-relay package update applied version=9.3.2 status=success,0
[2026-08-09 03:45:10] ALERT api-gateway known C2 beacon src=142.5.58.175 dst_port=31337 action=blocked,2
[2026-12-21 11:48:37] DEBUG backup-host vpn session started user=root src_ip=10.0.7.43 duration=401m,0
[2026-06-28 12:06:00] INFO mail-relay credential dump detected file=/tmp/hashes.txt user=mchen action=incident_created,2
[2026-04-05 07:32:08] WARN api-gateway connection src=211.116.114.7 dst_port=1337 flagged=uncommon_port status=allowed,1
[2026-08-21 06:01:08] ALERT auth-svc brute force detected user=webapp attempts=186 src_ip=153.222.176.187 action=blocked,2
[2026-07-06 22:00:07] NOTICE file-server-03 package update applied version=4.14.0 status=success,0
[2026-03-12 18:06:44] WARN web-prod-01 brute force detected user=analyst01 attempts=88 src_ip=131.41.95.18 action=blocked,2
[2026-02-05 03:10:28] NOTICE file-server-03 user=webapp logged in from usual location src_ip=10.0.1.9 hour=16,0
[2026-08-18 19:49:53] INFO mail-relay brute force detected user=dbadmin attempts=41 src_ip=169.98.204.85 action=blocked,2
[2026-12-22 21:48:54] NOTICE db-prod-02 user=svc_monitor action=file_upload path=/shared/docs status=success size=551KB src_ip=125.35.64.33,1
[2026-10-08 19:31:53] DEBUG db-prod-02 unusual login time user=guest hour=3 src_ip=10.0.9.254,0
[2026-12-05 11:46:46] DEBUG app-node-07 login from new geolocation user=root src_ip=28.152.101.40 status=success,1
[2026-04-22 09:38:49] WARN api-gateway login from new geolocation user=operator src_ip=67.104.160.62 status=success,1
[2026-07-08 17:00:34] WARN backup-host DDoS traffic pattern requests_per_sec=7130 src_ips=3357 action=mitigated,2
[2026-09-10 10:36:25] INFO backup-host port scan pattern src_ip=50.97.229.36 ports_probed=8,1
[2026-10-05 10:36:25] NOTICE backup-host unusual login time user=admin hour=23 src_ip=10.0.2.220,1
[2026-08-10 00:27:22] INFO web-prod-01 user=guest action=login status=success src_ip=10.0.2.57 attempt=1,0
[2026-10-09 21:48:28] INFO backup-host DDoS traffic pattern requests_per_sec=45330 src_ips=226 action=mitigated,2
[2026-10-03 11:28:37] ALERT file-server-03 user=guest action=file_access path=/etc/shadow status=denied src_ip=10.0.14.139,1
[2026-04-04 17:14:31] ALERT file-server-03 user=dbadmin logged in from usual location src_ip=10.0.7.43 hour=8,0
[2026-05-06 20:00:05] WARN auth-svc credential dump detected file=/tmp/hashes.txt user=root action=incident_created,2
[2026-06-25 15:57:06] INFO app-node-07 unauthorized admin account created user=backdoor_411 src_ip=179.249.79.49 action=account_disabled,2
[2026-02-10 21:40:38] NOTICE api-gateway user=jsmith action=password_change status=success src_ip=10.0.0.191,0
[2026-02-26 21:26:16] DEBUG web-prod-01 package update applied version=8.4.7 status=success,0
[2026-03-01 23:32:17] NOTICE mail-relay data exfiltration confirmed size=5106MB dst_ip=211.116.114.7 action=connection_terminated,2
[2026-02-28 07:00:29] ALERT auth-svc user=root action=sudo command=view_passwd_file status=denied,1
[2026-09-25 14:59:15] WARN backup-host user=analyst01 action=file_upload path=/shared/docs status=success size=773KB src_ip=9.169.36.132,0
[2026-10-19 05:28:57] INFO mail-relay larger than usual outbound transfer user=deploy_bot size=980MB dst_ip=201.232.146.109,1
[2026-04-09 04:57:25] INFO backup-host unusual login time user=deploy_bot hour=2 src_ip=10.0.17.109,1
[2026-10-03 23:40:42] NOTICE mail-relay unusual login time user=operator hour=23 src_ip=10.0.20.160,1
[2026-05-21 13:25:27] NOTICE db-prod-02 port scan pattern src_ip=210.153.53.241 ports_probed=3,1
[2026-11-19 07:34:47] INFO auth-svc scheduled backup job completed duration=457s,0
[2026-10-07 00:07:06] WARN file-server-03 ransomware signature matched files_changed=158 host_isolated=true,2
[2026-06-12 16:18:56] WARN auth-svc privilege escalation succeeded user=mchen from=user to=root method=exploit action=session_terminated,2
[2026-06-25 21:42:34] WARN auth-svc ransomware signature matched files_changed=4355 host_isolated=true,2
[2026-03-19 17:21:47] NOTICE backup-host login from new geolocation user=mchen src_ip=139.67.242.63 status=success,1
[2026-06-11 21:32:31] NOTICE db-prod-02 user=webapp action=logout session_duration=5087s,0
[2026-03-11 12:45:29] DEBUG mail-relay user=jsmith action=login status=failed attempt=266 src_ip=155.107.175.53 action_taken=ip_banned,2
[2026-07-03 18:36:03] NOTICE auth-svc user=root action=file_upload path=/shared/docs status=success size=159KB,0
[2026-04-24 18:35:49] ALERT mail-relay user=svc_backup action=sudo command=view_passwd_file status=denied,1
[2026-09-06 17:04:22] WARN mail-relay multiple failed sudo attempts user=svc_monitor count=5,1
[2026-11-19 14:57:13] INFO file-server-03 user=root action=file_access path=/etc/shadow status=denied src_ip=10.0.3.99,1
[2026-03-20 00:51:43] NOTICE file-server-03 unauthorized admin account created user=backdoor_939 src_ip=125.246.109.222 action=account_disabled,2
[2026-06-05 19:05:32] NOTICE app-node-07 user=deploy_bot action=login status=failed attempt=4 src_ip=201.242.208.49,1
[2026-01-08 23:21:21] WARN api-gateway user=svc_monitor action=logout session_duration=502s,0
[2026-11-17 12:24:39] WARN auth-svc user=mchen action=login status=failed attempt=243 src_ip=109.141.22.1 action_taken=ip_banned,2
[2026-04-21 02:49:41] INFO web-prod-01 package update applied version=4.6.0 status=success,0
[2026-05-13 19:52:51] WARN app-node-07 vpn session started user=root src_ip=10.0.17.52 duration=346m,0
[2026-05-09 06:20:51] DEBUG app-node-07 known C2 beacon src=86.210.127.69 dst_port=6667 action=blocked,2
[2026-12-05 15:18:24] DEBUG auth-svc user=jsmith action=login status=success src_ip=1.134.91.130 attempt=3 note=eventually_succeeded,1
[2026-09-27 00:32:32] INFO app-node-07 user=svc_backup action=file_access path=/etc/shadow status=denied src_ip=10.0.19.8,0
[2026-06-11 08:55:10] INFO api-gateway unusual login time user=analyst01 hour=3 src_ip=10.0.8.64,1
[2026-04-13 18:05:19] DEBUG app-node-07 user=jsmith action=sudo command=view_passwd_file status=denied,1
[2026-10-20 12:11:38] INFO vpn-gw01 user=analyst01 action=file_read path=/reports/q3.pdf status=success,0
[2026-10-15 15:15:33] ALERT vpn-gw01 user=analyst01 action=sudo command=disable_firewall status=success src_ip=31.126.20.159,2
[2026-03-02 10:38:35] NOTICE dns-primary known C2 beacon src=54.220.164.120 dst_port=2222 action=blocked,2
[2026-11-20 03:09:34] NOTICE dns-primary port scan pattern src_ip=155.107.175.53 ports_probed=7,1
[2026-02-18 08:54:48] INFO db-prod-02 user=jsmith action=file_read path=/reports/q3.pdf status=success,0
[2026-10-11 01:08:26] WARN file-server-03 malware signature detected file=/tmp/tmp106.exe action=quarantined,2
[2026-01-22 03:41:53] INFO web-prod-01 user=analyst01 logged in from usual location src_ip=10.0.1.9 hour=14,0
[2026-03-09 07:37:43] ALERT dns-primary login from new geolocation user=mchen src_ip=210.235.179.79 status=success,1
[2026-11-15 22:40:00] INFO app-node-07 package update applied version=6.16.0 status=success,0
[2026-06-21 09:13:25] WARN mail-relay login from new geolocation user=jsmith src_ip=86.66.134.42 status=success,1
[2026-02-02 04:32:51] NOTICE app-node-07 repeated password reset requests user=deploy_bot count=6 window=10m,1
[2026-01-12 05:25:12] ALERT db-prod-02 user=admin action=login status=success src_ip=150.204.185.57 attempt=3 note=eventually_succeeded,1
[2026-08-04 08:29:02] DEBUG auth-svc vpn session started user=mchen src_ip=10.0.7.131 duration=357m,0
[2026-06-19 14:47:53] WARN web-prod-01 credential dump detected file=/tmp/hashes.txt user=operator action=incident_created,2
[2026-07-22 21:47:04] NOTICE vpn-gw01 unusual login time user=webapp hour=23 src_ip=10.0.8.64,1
[2026-07-06 23:01:38] WARN backup-host multiple failed sudo attempts user=analyst01 count=5,1
[2026-12-09 22:54:57] WARN db-prod-02 larger than usual outbound transfer user=deploy_bot size=550MB dst_ip=64.62.233.35,1
[2026-01-06 02:10:52] ALERT vpn-gw01 SQL injection payload in request param='id' src_ip=151.117.112.2 action=blocked,2
[2026-02-16 18:34:52] WARN db-prod-02 user=deploy_bot action=login status=success src_ip=58.32.173.6 attempt=3 note=eventually_succeeded,1
[2026-03-06 05:14:39] ALERT api-gateway user=jsmith action=sudo command=systemctl_restart status=success,0
[2026-03-27 22:13:54] WARN web-prod-01 package update applied version=3.15.6 status=success,0
[2026-11-28 23:32:12] INFO backup-host user=root action=file_access path=/etc/shadow status=denied src_ip=10.0.8.18,2
[2026-05-16 11:12:39] DEBUG backup-host SQL injection payload in request param='id' src_ip=153.222.176.187 action=blocked,2
[2026-08-06 09:25:04] DEBUG db-prod-02 scheduled backup job completed duration=418s,0
[2026-02-24 13:30:13] INFO backup-host malware signature detected file=/tmp/update846.exe action=quarantined,2
[2026-03-02 16:11:14] ALERT api-gateway user=admin action=login status=failed attempt=195 src_ip=141.228.81.191 action_taken=ip_banned,2
[2026-02-24 00:51:19] DEBUG web-prod-01 unauthorized admin account created user=backdoor_277 src_ip=217.26.47.163 action=account_disabled,2
[2026-03-19 12:29:00] NOTICE vpn-gw01 unauthorized admin account created user=backdoor_279 src_ip=83.250.9.29 action=account_disabled,2
[2026-01-28 00:17:59] INFO vpn-gw01 connection src=193.37.4.118 dst_port=8888 flagged=uncommon_port status=allowed,1
[2026-03-01 03:47:03] INFO mail-relay user=deploy_bot action=file_upload path=/shared/docs status=success size=23KB,0
[2026-04-01 04:28:04] NOTICE backup-host user=root action=logout session_duration=4367s,0
[2026-05-12 03:03:41] NOTICE app-node-07 connection established src=10.0.20.181 dst_port=3306 protocol=TCP,0
[2026-05-20 14:33:31] WARN backup-host malware signature detected file=/tmp/tmp470.exe action=quarantined,2
[2026-08-21 01:58:44] DEBUG file-server-03 SQL injection payload in request param='id' src_ip=76.222.80.117 action=blocked,2
[2026-07-04 22:10:03] WARN vpn-gw01 user=mchen action=login status=success src_ip=10.0.17.58 attempt=1,0
[2026-11-14 06:21:15] WARN auth-svc DDoS traffic pattern requests_per_sec=18003 src_ips=4083 action=mitigated,2
[2026-05-05 02:28:00] WARN dns-primary multiple failed sudo attempts user=dbadmin count=2,1
[2026-12-14 11:13:47] INFO api-gateway vpn session started user=webapp src_ip=10.0.8.118 duration=85m,0
[2026-05-25 15:46:41] NOTICE mail-relay package update applied version=3.11.2 status=success,0
[2026-03-14 22:13:26] DEBUG backup-host user=mchen action=password_change status=success src_ip=10.0.1.60,0
[2026-05-10 17:32:12] DEBUG vpn-gw01 user=svc_backup action=file_upload path=/shared/docs status=success size=562KB src_ip=214.0.155.74,1
[2026-08-13 06:13:49] NOTICE backup-host larger than usual outbound transfer user=jsmith size=495MB dst_ip=172.191.224.231,1
[2026-02-22 10:09:29] WARN db-prod-02 brute force detected user=analyst01 attempts=49 src_ip=18.169.160.170 action=blocked,2
[2026-06-25 20:03:03] ALERT auth-svc user=analyst01 logged in from usual location src_ip=10.0.2.13 hour=9,0
[2026-09-03 23:55:23] DEBUG backup-host SQL injection payload in request param='id' src_ip=1.134.91.130 action=blocked,2
[2026-12-15 15:30:01] NOTICE backup-host vpn session started user=root src_ip=10.0.20.181 duration=180m,0
[2026-09-04 04:57:29] NOTICE dns-primary larger than usual outbound transfer user=svc_backup size=591MB dst_ip=142.5.58.175,0
[2026-04-20 07:35:10] NOTICE app-node-07 user=jsmith action=password_change status=success src_ip=10.0.10.28,0
[2026-08-17 14:31:56] ALERT mail-relay user=admin action=file_read path=/reports/q1.pdf status=success,0
[2026-10-23 16:09:22] INFO mail-relay user=jsmith action=file_upload path=/shared/docs status=success size=161KB,0
[2026-12-16 23:26:52] WARN auth-svc connection established src=10.0.11.149 dst_port=443 protocol=TCP,0
[2026-11-08 21:52:14] DEBUG db-prod-02 privilege escalation succeeded user=analyst01 from=user to=root method=exploit action=session_terminated,2
[2026-04-01 17:56:34] DEBUG dns-primary unusual login time user=root hour=1 src_ip=10.0.10.28,1
[2026-10-09 16:38:31] DEBUG app-node-07 user=jsmith action=file_read path=/reports/q1.pdf status=success,0
[2026-05-25 10:00:40] INFO dns-primary user=guest action=login status=success src_ip=217.26.47.163 attempt=3 note=eventually_succeeded,1
[2026-06-25 11:51:43] WARN dns-primary user=deploy_bot action=password_change status=success src_ip=10.0.7.223,0
[2026-06-10 17:30:49] ALERT api-gateway unauthorized admin account created user=backdoor_209 src_ip=96.82.0.154 action=account_disabled,2
[2026-06-25 00:24:34] WARN db-prod-02 user=deploy_bot action=login status=failed attempt=2 src_ip=133.231.61.64,1
[2026-07-19 10:43:00] INFO mail-relay unusual login time user=guest hour=1 src_ip=10.0.1.208,1
[2026-05-15 09:10:10] DEBUG dns-primary user=deploy_bot action=sudo command=disable_firewall status=success src_ip=25.49.220.91,2
[2026-02-27 19:30:38] NOTICE backup-host user=mchen action=login status=failed attempt=84 src_ip=193.120.158.58 action_taken=ip_banned,2
[2026-08-05 16:54:38] NOTICE file-server-03 vpn session started user=svc_backup src_ip=10.0.10.217 duration=228m,0
[2026-10-16 11:42:17] NOTICE app-node-07 unusual login time user=analyst01 hour=1 src_ip=10.0.12.22,1
[2026-11-23 23:21:27] NOTICE file-server-03 credential dump detected file=/tmp/hashes.txt user=deploy_bot action=incident_created,2
[2026-01-09 19:01:10] INFO vpn-gw01 brute force detected user=guest attempts=95 src_ip=76.222.80.117 action=blocked,2
[2026-01-12 03:04:30] INFO app-node-07 user=deploy_bot action=file_upload path=/shared/docs status=success size=772KB src_ip=41.216.32.99,1
[2026-04-07 23:06:14] DEBUG web-prod-01 unusual login time user=admin hour=3 src_ip=10.0.9.254,1
[2026-02-16 14:49:23] DEBUG backup-host vpn session started user=jsmith src_ip=10.0.3.251 duration=287m,0
[2026-01-08 12:52:44] ALERT dns-primary user=svc_monitor action=login status=failed attempt=87 src_ip=83.250.9.29 action_taken=ip_banned,2
[2026-01-24 10:55:01] ALERT dns-primary DDoS traffic pattern requests_per_sec=18590 src_ips=3171 action=mitigated,2
[2026-11-21 19:22:09] WARN auth-svc data exfiltration confirmed size=8440MB dst_ip=207.101.75.7 action=connection_terminated,2
[2026-03-08 08:30:31] INFO vpn-gw01 ransomware signature matched files_changed=3522 host_isolated=true,2
[2026-05-26 02:46:27] INFO app-node-07 user=operator action=sudo command=systemctl_restart status=success,0
[2026-07-28 14:43:36] NOTICE web-prod-01 privilege escalation succeeded user=svc_monitor from=user to=root method=exploit action=session_terminated,2
[2026-03-19 21:44:17] ALERT db-prod-02 SQL injection payload in request param='id' src_ip=146.154.207.141 action=blocked,2
[2026-05-09 07:48:42] DEBUG backup-host port scan pattern src_ip=95.75.220.33 ports_probed=5,1
[2026-11-13 15:09:36] ALERT app-node-07 user=webapp action=login status=failed attempt=1 src_ip=10.0.3.251 reason=typo,0
[2026-09-26 23:13:19] DEBUG auth-svc known C2 beacon src=140.154.4.171 dst_port=8888 action=blocked,2
[2026-03-21 23:38:07] INFO backup-host scheduled backup job completed duration=225s,0
[2026-01-10 06:04:01] WARN dns-primary user=deploy_bot action=file_upload path=/shared/docs status=success size=181KB,0
[2026-04-23 12:31:59] DEBUG auth-svc known C2 beacon src=221.50.25.167 dst_port=1337 action=blocked,2
[2026-05-07 15:46:25] DEBUG backup-host unauthorized admin account created user=backdoor_264 src_ip=41.55.195.224 action=account_disabled,2
[2026-04-26 13:31:15] ALERT file-server-03 malware signature detected file=/tmp/tmp146.exe action=quarantined,2
[2026-05-20 17:09:35] WARN vpn-gw01 scheduled backup job completed duration=419s,0
[2026-10-09 23:02:32] NOTICE file-server-03 data exfiltration confirmed size=10436MB dst_ip=172.191.224.231 action=connection_terminated,2
[2026-06-05 07:54:32] DEBUG dns-primary user=dbadmin action=file_access path=/etc/shadow status=denied src_ip=10.0.8.208,1
[2026-10-09 13:56:50] NOTICE app-node-07 privilege escalation succeeded user=webapp from=user to=root method=exploit action=session_terminated,2
[2026-12-19 09:19:04] DEBUG db-prod-02 ransomware signature matched files_changed=2176 host_isolated=true,2
[2026-04-18 22:19:22] NOTICE auth-svc user=analyst01 action=login status=success src_ip=72.35.142.90 attempt=3 note=eventually_succeeded,0
[2026-09-17 01:19:32] ALERT db-prod-02 unauthorized admin account created user=backdoor_773 src_ip=64.38.226.207 action=account_disabled,2
[2026-04-03 02:12:43] WARN app-node-07 known C2 beacon src=13.244.80.15 dst_port=1337 action=blocked,2
[2026-04-26 10:54:05] NOTICE vpn-gw01 DDoS traffic pattern requests_per_sec=27155 src_ips=2178 action=mitigated,2
[2026-04-12 09:18:42] DEBUG auth-svc user=analyst01 logged in from usual location src_ip=10.0.11.156 hour=16,0
[2026-06-21 06:21:34] ALERT app-node-07 DDoS traffic pattern requests_per_sec=22406 src_ips=451 action=mitigated,2
[2026-08-09 18:51:10] NOTICE backup-host user=analyst01 action=file_upload path=/shared/docs status=success size=693KB src_ip=106.12.91.189,1
[2026-09-05 19:50:14] INFO auth-svc user=admin action=sudo command=view_passwd_file status=denied,1
[2026-04-28 21:27:53] INFO api-gateway user=svc_monitor action=file_upload path=/shared/docs status=success size=369KB,0
[2026-01-07 20:23:29] INFO api-gateway user=guest action=sudo command=view_passwd_file status=denied,1
[2026-12-21 05:35:10] NOTICE vpn-gw01 user=svc_backup action=sudo command=systemctl_restart status=success,0
[2026-12-26 23:25:00] ALERT api-gateway user=svc_monitor action=file_upload path=/shared/docs status=success size=155KB,0
[2026-09-17 10:48:19] NOTICE auth-svc user=svc_monitor logged in from usual location src_ip=10.0.18.110 hour=10,0
[2026-07-14 21:53:10] INFO db-prod-02 user=dbadmin action=file_read path=/reports/q4.pdf status=success,0
[2026-02-25 19:13:27] NOTICE dns-primary user=dbadmin action=sudo command=disable_firewall status=success src_ip=210.153.53.241,2
[2026-06-22 05:11:52] DEBUG web-prod-01 user=jsmith action=logout session_duration=2826s,0
[2026-10-24 14:37:23] NOTICE auth-svc user=svc_monitor action=login status=success src_ip=64.62.233.35 attempt=3 note=eventually_succeeded,1
[2026-02-25 10:07:29] INFO dns-primary user=svc_backup action=password_change status=success src_ip=10.0.20.160,0
